Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1381442,2017-08-27T00:27:32.507,38915,966,1
1478145,2017-12-12T21:43:53.097,39702,21614,1
1592021,2018-04-29T23:49:16.987,1643,39046,1
1592022,2018-04-29T23:49:16.987,1643,40689,1
1063371,2014-02-12T11:39:51.753,5473,12712,1
1685705,2019-05-17T05:39:35.253,21279,43888,1
1685956,2019-05-18T18:13:19.370,21279,43912,1
1180615,2015-05-05T18:39:26.127,31346,1920,1
1237940,2015-10-30T02:42:59.233,32935,41,1
34726,2010-09-19T17:26:58.637,1405,246,1
34727,2010-09-19T17:26:58.637,1405,398,1
299688,2011-03-02T10:48:36.147,5235,5245,1
429102,2011-05-16T09:08:35.330,6575,80,1
429100,2011-05-16T09:08:35.330,6575,1388,1
429101,2011-05-16T09:08:35.330,6575,1392,1
801716,2012-02-27T07:48:39.490,10405,1651,1
801715,2012-02-27T07:48:39.490,10405,2396,1
1931186,2023-05-19T19:02:09.037,52855,5110,1
1292208,2016-08-02T20:02:20.263,36313,5653,1
1292115,2016-08-01T06:29:56.400,36313,6055,1
1303684,2016-09-21T17:48:24.527,36562,36633,1
538250,2011-07-15T22:00:15.520,7396,448,1
617728,2011-08-23T18:18:18.673,7937,175,1
619307,2011-08-24T18:18:05.093,7949,4988,1
759228,2011-10-26T14:09:50.183,8736,1263,1
839387,2012-06-10T15:23:37.750,11687,11662,1
946764,2013-01-14T20:35:36.163,15019,3616,1
947303,2013-01-15T09:07:07.830,15019,16101,1
976959,2013-02-04T18:45:03.793,16347,4491,1
1102552,2014-06-17T14:55:05.833,24917,24876,1
41566,2010-09-22T14:33:12.897,1551,1346,1
41565,2010-09-22T14:33:12.897,1551,1399,1
142449,2010-11-18T17:52:50.813,3128,2428,1
200074,2011-01-01T17:38:28.833,4053,79,1
200075,2011-01-01T17:38:28.833,4053,4034,1
1017958,2013-05-07T03:17:16.263,17529,17482,1
1127213,2014-09-05T22:41:54.580,25693,20930,1
1315306,2016-11-21T05:04:58.350,37011,9950,1
1961762,2024-03-22T00:38:57.853,54080,54062,1
79107,2010-10-10T07:32:31.063,2038,1284,1
982996,2013-02-18T03:03:24.403,2038,1284,3
774855,2011-12-08T03:20:38.343,9323,2312,1
1005015,2013-03-13T20:52:32.310,16842,16486,1
1265650,2016-04-04T12:22:09.033,34160,844,1
197363,2010-12-29T03:18:03.250,4007,1539,1
826033,2012-05-05T08:37:50.953,11338,2910,1
1071604,2014-03-24T21:15:15.453,21663,3229,1
1071081,2014-03-22T20:30:09.167,21663,5463,1
1070776,2014-03-21T16:32:18.663,21663,21590,1
1742920,2020-01-20T10:55:35.357,46208,16119,1
1742897,2020-01-20T06:13:39.427,46208,32208,1
1814460,2021-02-11T13:23:41.093,48372,7639,1
1814444,2021-02-11T09:30:46.930,48372,31797,1
1382674,2017-09-06T04:31:00.023,39026,12778,1
1382709,2017-09-06T20:46:28.473,39026,31210,1
1739359,2019-12-27T21:52:01.240,46108,46079,1
776786,2011-12-13T12:25:50.523,9380,6122,1
944021,2013-01-12T10:07:25.197,14953,1130,1
1068349,2014-03-09T17:54:41.433,21451,20468,1
1242375,2015-12-04T17:18:27.587,33261,615,1
1814869,2021-02-19T06:53:05.647,48415,2252,1
1814870,2021-02-19T06:53:05.647,48415,8539,1
1814871,2021-02-19T06:53:05.647,48415,14811,1
1886538,2022-10-12T14:56:10.120,51996,3416,1
11422,2010-09-08T18:02:56.587,1079,700,1
879583,2012-10-14T09:40:36.587,12938,5120,1
452,2010-09-04T13:54:00.203,844,555,1
108947,2010-10-26T19:05:11.630,2430,1876,1
1273424,2016-04-20T15:56:13.443,34398,3650,1
1653749,2019-01-01T21:18:15.137,42132,22493,1
1168719,2015-04-09T20:51:58.530,31077,9173,1
773605,2011-12-05T02:22:41.637,9288,8923,1
1036309,2013-09-05T05:59:08.167,18869,12329,1
1061830,2014-02-04T09:41:51.000,20861,1215,1
1299838,2016-08-18T17:55:26.140,36436,149,1
1299839,2016-08-18T17:55:26.140,36436,944,1
1299836,2016-08-18T17:55:26.140,36436,17668,1
1299837,2016-08-18T17:55:26.140,36436,31346,1
1698568,2019-06-30T14:40:50.700,44173,33778,1
1841932,2021-10-29T09:17:58.220,50671,49169,1
796348,2012-02-13T01:37:37.760,10141,3888,1
1036969,2013-09-10T04:47:10.530,18846,5004,1
1038416,2013-09-19T17:26:19.923,18846,7059,1
1226691,2015-10-09T15:40:34.207,18846,22493,1
1231288,2015-10-12T23:42:07.227,18846,32538,1
1151216,2014-12-30T02:13:28.577,28000,20944,1
1151369,2014-12-31T09:30:00.923,28000,20944,3
1653510,2018-12-28T21:32:40.487,42109,27074,1
1886348,2022-10-07T12:42:32.803,51976,12162,1
802981,2012-03-01T11:44:48.020,11,3577,1
1073476,2014-04-02T20:13:18.460,21900,20468,1
1180659,2015-05-06T05:33:30.503,31389,12348,1
1219454,2015-10-06T08:40:27.797,32720,276,1
375924,2011-04-16T12:49:45.280,6111,6025,1
1245340,2015-12-08T05:08:42.003,33284,30624,1
1945558,2023-09-23T21:20:27.387,53350,7247,1
1945557,2023-09-23T21:20:27.387,53350,8393,1
108839,2010-10-26T17:50:34.650,2461,696,1
949343,2013-01-18T00:48:52.373,16121,3742,1
1814225,2021-02-07T12:02:16.920,48338,21602,1
1814259,2021-02-08T09:19:10.333,48338,36003,1
1853508,2022-03-26T14:32:15.217,51243,46633,1
826242,2012-05-05T22:00:32.547,11272,1079,1
1063861,2014-02-14T23:03:59.897,21053,17676,1
1063797,2014-02-14T18:45:22.063,21053,20819,1
246698,2011-01-31T13:28:30.803,4668,3987,1
767363,2011-11-17T19:01:48.647,9008,8876,1
1016175,2013-04-28T06:35:05.650,17403,12301,1
1058594,2014-01-20T14:19:09.823,20661,19845,1
1759488,2020-05-31T09:24:57.490,46964,5170,1
1848555,2022-01-29T22:43:39.477,51043,2559,1
1848554,2022-01-29T22:43:39.477,51043,20119,1
1852166,2022-02-24T18:02:58.420,51043,51050,1
1127617,2014-09-10T15:20:18.073,25716,16628,1
1182743,2015-05-30T07:46:05.707,31630,12361,1
1285033,2016-06-06T15:07:40.060,35909,34886,1
1767042,2020-07-24T00:00:15.607,47270,17462,1
431,2010-09-03T00:06:23.653,887,10,1
982993,2013-02-18T03:03:24.403,887,10,3
130035,2010-11-09T22:30:25.123,2802,1977,1
982998,2013-02-18T03:03:24.403,3051,2,3
1739095,2019-12-23T06:44:26.973,46088,36704,1
1276023,2016-04-29T12:22:14.867,34129,34061,1
1313228,2016-10-25T23:31:26.277,36834,7993,1
1748712,2020-03-15T04:35:26.947,46480,46373,1
71602,2010-10-06T12:24:45.630,1920,149,1
861701,2012-08-24T20:11:36.337,3592,1441,1
1498260,2018-02-09T17:58:24.570,40131,17819,1
1502111,2018-02-13T19:11:53.370,40131,17819,3
31285,2010-09-17T09:14:52.117,246,398,1
153805,2010-12-02T05:10:54.507,3443,1233,1
1154599,2015-02-08T00:58:43.747,29411,14103,1
1226635,2015-10-09T12:42:45.180,32755,174,1
1226636,2015-10-09T12:42:45.180,32755,7388,1
1226637,2015-10-09T12:42:45.180,32755,21400,1
1226634,2015-10-09T12:42:45.180,32755,27470,1
1783004,2020-11-13T11:39:10.870,47854,36231,1
1071664,2014-03-24T23:39:52.153,21700,9350,1
1216767,2015-09-04T11:00:17.277,32443,32426,1
1216772,2015-09-04T12:43:01.320,32443,32426,3
1127467,2014-09-08T07:01:41.677,25707,20246,1
1260567,2016-02-21T18:54:24.253,33865,426,1
1260568,2016-02-21T18:54:24.253,33865,3253,1
1260566,2016-02-21T18:54:24.253,33865,33243,1
1724261,2019-09-15T19:41:19.013,45533,174,1
1724201,2019-09-15T08:48:46.017,45533,21335,1
210840,2011-01-07T22:08:22.450,4173,3540,1
376225,2011-04-16T20:41:27.010,6094,2498,1
866132,2012-09-08T17:27:36.150,12500,871,1
1039267,2013-09-26T18:45:18.807,19161,19056,1
1938257,2023-07-25T00:33:28.793,53121,1233,1
1940684,2023-08-15T12:58:58.927,53098,46644,1
133001,2010-11-11T19:15:21.047,2891,2326,1
133127,2010-11-11T21:02:08.730,2891,2839,1
1152633,2015-01-11T13:25:27.133,29102,21663,1
1152676,2015-01-12T09:27:54.217,29102,21663,3
76709,2010-10-08T21:55:14.440,1657,1535,1
1930779,2023-05-06T12:50:11.927,52812,25427,1
860338,2012-08-20T03:12:39.927,12354,10916,1
1037486,2013-09-13T22:17:33.807,18969,18980,1
1063023,2014-02-10T16:34:42.327,20967,20594,1
1076595,2014-04-17T17:22:16.880,22172,21938,1
1752942,2020-04-11T17:25:54.000,37492,45915,1
854016,2012-07-29T21:44:17.640,12162,4777,1
853982,2012-07-29T13:38:07.117,12162,11691,1
961018,2013-01-28T17:06:44.100,16244,79,1
960547,2013-01-27T20:18:36.903,16244,2074,1
1435871,2017-11-17T17:57:48.343,39553,2823,1
1435914,2017-11-17T22:37:46.590,39553,2853,1
1435870,2017-11-17T16:45:02.223,39553,6575,1
1435913,2017-11-17T22:37:46.590,39553,21917,1
1435915,2017-11-17T22:37:46.590,39553,37824,1
1917614,2023-02-10T12:21:28.667,52463,16206,1
781456,2011-12-29T19:19:36.217,9529,9319,1
875769,2012-10-07T22:59:05.197,12849,7413,1
891008,2012-11-10T11:08:18.147,14275,4302,1
934589,2013-01-04T18:11:00.873,14939,14951,1
1183435,2015-06-07T11:09:14.637,31710,2800,1
1251402,2016-01-06T19:17:03.200,33516,88,1
1251403,2016-01-06T19:22:33.747,33516,9555,1
1513186,2018-03-09T06:37:52.480,40346,4792,1
1814809,2021-02-18T13:44:33.470,48421,16606,1
268251,2011-02-25T04:11:59.803,3409,739,1
268250,2011-02-25T04:11:45.343,3409,5103,1
1059213,2014-01-25T00:46:10.257,7737,20715,1
846844,2012-07-05T03:47:02.217,11936,608,1
1139220,2014-11-07T16:18:07.300,27373,529,1
1176135,2015-04-21T12:07:41.237,31215,20559,1
119162,2010-11-05T05:15:43.150,2676,2447,1
629444,2011-08-30T19:36:40.420,8000,5096,1
691951,2011-09-26T18:19:48.193,8332,869,1
1743494,2020-01-25T15:03:59.077,46214,17069,1
848543,2012-07-09T21:30:49.030,11982,1168,1
1012192,2013-03-30T22:31:25.987,16937,11289,1
1150710,2014-12-26T08:45:15.310,27966,25922,1
1482051,2018-01-12T10:58:07.880,39954,33866,1
1869839,2022-04-08T22:49:08.890,51315,25316,1
508191,2011-07-02T17:43:08.017,7207,2966,1
508189,2011-07-02T17:43:08.017,7207,6770,1
508190,2011-07-02T17:43:08.017,7207,6792,1
1260195,2016-02-19T22:18:15.200,33857,31882,1
1816441,2021-03-24T06:08:46.970,48661,82,1
1841355,2021-10-07T09:30:55.137,50582,50507,1
839249,2012-06-10T00:23:58.363,11684,11648,1
842720,2012-06-23T03:32:05.793,11684,11735,1
1343964,2017-04-10T11:25:58.867,37947,37812,1
1759282,2020-05-29T17:50:40.213,46947,7679,1
1759281,2020-05-29T17:50:40.213,46947,10700,1
99311,2010-10-21T20:22:27.663,174,64,1
1230802,2015-10-11T19:40:32.420,174,79,1
791282,2012-01-28T23:08:49.087,174,167,1
99312,2010-10-21T20:22:27.663,174,1064,1
791283,2012-01-28T23:08:49.087,174,4765,1
791280,2012-01-28T23:08:49.087,174,5096,1
1315922,2016-11-29T13:22:48.723,37060,34089,1
791281,2012-01-28T23:08:49.087,174,8000,1
1160162,2015-02-14T01:23:12.217,174,8598,1
320004,2011-03-21T16:29:11.187,5584,5251,1
944122,2013-01-12T11:53:12.433,5584,14950,1
1152949,2015-01-15T16:53:31.787,29142,3229,1
1815888,2021-03-13T02:50:19.467,29142,48573,1
255,2010-08-29T14:36:59.603,320,79,1
521,2010-09-05T11:00:27.773,861,482,1
523,2010-09-05T11:00:27.773,861,805,1
522,2010-09-05T11:00:27.773,861,848,1
108946,2010-10-26T19:04:16.310,2484,972,1
109336,2010-10-27T00:11:39.967,2484,2490,1
448548,2011-05-31T22:01:11.150,6812,6770,1
879591,2012-10-14T13:43:54.873,13943,12798,1
940060,2013-01-09T07:17:26.823,15025,6959,1
940061,2013-01-09T07:18:16.387,15025,14957,1
1721894,2019-09-06T19:37:22.750,44485,37713,1
1815803,2021-03-12T20:17:36.750,48567,48108,1
139045,2010-11-16T13:05:33.980,3048,2915,1
1054782,2013-12-30T09:51:56.233,20360,20370,1
1060132,2014-01-30T18:40:23.590,20787,6711,1
1072400,2014-03-28T16:57:02.050,21783,149,1
1072399,2014-03-28T16:57:02.050,21783,2571,1
1072397,2014-03-28T16:57:02.050,21783,3881,1
1072398,2014-03-28T16:57:02.050,21783,8780,1
1072396,2014-03-28T16:57:02.050,21783,17684,1
1785140,2021-01-26T11:44:08.443,48249,25667,1
201929,2011-01-03T22:14:03.410,4067,1050,1
1853008,2022-03-15T21:53:51.133,51189,8970,1
1940535,2023-08-07T07:30:26.697,53181,52453,1
1955935,2024-02-08T20:48:49.860,53894,8020,1
125531,2010-11-07T20:38:45.533,2762,2757,1
1022633,2013-05-29T17:45:20.520,17824,7639,1
1022632,2013-05-29T17:40:47.603,17824,8041,1
1082154,2014-05-15T15:16:22.997,22493,1775,1
1832490,2021-07-27T19:02:47.717,22493,7512,1
1145291,2014-12-07T22:52:14.550,22493,7913,1
1082916,2014-05-20T20:52:49.770,22493,18846,1
1153278,2015-01-20T01:12:49.673,22493,29142,1
1176264,2015-04-21T21:32:53.143,31223,31222,1
1601866,2018-05-19T13:51:02.397,40804,8074,1
110155,2010-10-28T16:52:58.437,2527,2307,1
145359,2010-11-22T00:51:50.173,3240,3064,1
1324956,2017-01-18T19:09:20.527,23798,376,1
1096665,2014-06-06T08:29:53.873,23798,21705,1
1871260,2022-05-21T14:31:19.623,51475,51491,1
305668,2011-03-05T22:03:23.627,5298,3792,1
844837,2012-06-29T02:57:45.417,10634,10067,1
874219,2012-10-02T15:39:55.857,12798,7248,1
1481723,2018-01-05T13:04:56.720,39922,149,1
1625651,2018-08-09T14:00:18.763,41345,41005,1
378027,2011-04-18T14:56:47.073,6157,426,1
869634,2012-09-19T01:21:51.213,12649,9298,1
1034346,2013-08-20T17:09:16.687,18674,16652,1
1060517,2014-02-02T03:02:12.697,20838,1198,1
1060542,2014-02-02T05:23:42.140,20838,4074,1
1138795,2014-11-04T14:49:09.227,27330,20277,1
1303640,2016-09-21T09:37:31.593,36625,36626,1
1118019,2014-07-25T17:34:55.010,25315,1263,1
1219042,2015-10-01T22:23:50.420,32646,11227,1
1262745,2016-03-04T13:21:48.057,33971,33604,1
1323192,2016-12-27T22:18:15.547,37217,9706,1
1485413,2018-01-27T00:46:11.460,40048,12173,1
1853056,2022-03-17T15:25:36.750,51209,5297,1
1853040,2022-03-17T12:37:42.570,51209,33932,1
1106952,2014-07-09T21:27:05.440,10144,11512,1
884241,2012-10-27T00:59:44.517,14103,844,1
884242,2012-10-27T00:59:44.517,14103,6387,1
884243,2012-10-27T00:59:44.517,14103,7286,1
884244,2012-10-27T00:59:44.517,14103,7951,1
1082419,2014-05-17T13:41:11.200,22587,22547,1
1483269,2018-01-22T17:07:56.683,39997,5110,1
492,2010-09-04T23:31:07.737,884,65,1
1081674,2014-05-12T00:33:14.503,22524,22493,1
1249777,2015-12-26T20:55:29.697,22524,29119,1
1102942,2014-06-20T18:32:23.210,24943,6077,1
1103469,2014-06-24T20:24:27.630,24943,10368,1
1102968,2014-06-20T23:18:17.920,24943,16974,1
1427431,2017-10-21T20:33:26.567,39338,39344,1
1643155,2018-11-06T14:03:57.560,41757,21279,1
1936679,2023-07-06T20:12:04.977,52334,52308,1
1168846,2015-04-10T20:05:42.977,31086,30791,1
1741935,2020-01-16T11:22:28.750,46191,2461,1
55932,2010-09-29T07:52:09.150,1680,609,1
904366,2012-12-08T09:46:55.873,14664,14641,1
1144355,2014-12-02T09:10:20.830,27648,27303,1
1152316,2015-01-07T16:48:01.753,29071,2215,1
1442481,2017-11-20T19:28:24.607,39550,19746,1
1816395,2021-03-23T10:28:29.740,48633,47942,1
1958060,2024-03-12T17:46:58.050,54043,15066,1
1958061,2024-03-12T17:46:58.050,54043,32817,1
224181,2011-01-14T21:20:37.257,4322,2562,1
860191,2012-08-19T20:41:34.787,12351,8664,1
1028764,2013-07-09T05:17:34.487,18302,17307,1
1882558,2022-09-26T20:06:10.547,51930,8169,1
150975,2010-11-29T05:51:35.530,3389,3297,1
189622,2010-12-20T12:50:15.583,3887,761,1
189748,2010-12-20T13:55:49.463,3887,1639,1
253642,2011-02-08T06:45:49.850,3887,4792,1
1058311,2014-01-19T02:18:47.947,3887,20596,1
319376,2011-03-20T14:26:41.867,5553,1718,1
1700317,2019-07-14T08:35:40.933,44262,44247,1
444020,2011-05-29T08:54:34.643,6792,6770,1
590511,2011-08-12T22:42:00.437,7717,7645,1
1104215,2014-06-30T05:51:17.313,18537,22284,1
1065444,2014-02-22T01:04:45.713,21199,14337,1
196861,2010-12-28T14:53:07.410,3981,3963,1
57705,2010-09-30T02:47:37.100,1425,1514,1
1058562,2014-01-20T13:06:35.050,20658,17545,1
1063743,2014-02-14T16:29:41.093,21050,20843,1
1138944,2014-11-05T08:18:17.577,21050,20843,3
1089369,2014-06-02T11:52:19.190,23755,20562,1
1941157,2023-09-01T03:55:32.403,23755,53257,1
980313,2013-02-10T02:05:02.017,16364,10990,1
985941,2013-02-25T21:45:22.703,16625,5004,1
1040743,2013-10-05T19:38:52.223,19281,17239,1
1069270,2014-03-13T23:05:03.063,21534,14105,1
1057049,2014-01-12T09:10:33.567,17266,20357,1
1069552,2014-03-15T12:58:45.400,21557,3253,1
1136398,2014-10-17T03:43:17.897,27084,27091,1
1150001,2014-12-21T08:15:49.813,27748,20468,1
1150002,2014-12-21T08:15:49.813,27748,21900,1
1815818,2021-03-12T22:20:49.753,48570,38274,1
1826275,2021-05-27T20:52:27.627,48570,48572,1
1480956,2017-12-28T20:51:54.063,39865,32292,1
1614474,2018-07-12T20:24:00.570,41193,1026,1
1614472,2018-07-12T20:24:00.570,41193,8726,1
1614475,2018-07-12T20:24:00.570,41193,8957,1
1614473,2018-07-12T20:24:00.570,41193,36969,1
1652876,2018-12-19T23:36:17.970,42072,37886,1
94551,2010-10-19T14:15:52.783,2255,1677,1
353051,2011-04-03T08:43:13.023,5836,5696,1
354104,2011-04-03T17:20:42.510,5836,5834,1
354256,2011-04-03T18:29:34.360,5836,5848,1
1069105,2014-03-13T12:39:13.567,21488,21470,1
1069220,2014-03-13T21:11:57.843,21488,21470,3
1887868,2022-11-08T14:09:15.133,52128,34883,1
412922,2011-05-10T17:28:07.463,6523,4885,1
607168,2011-08-19T00:09:56.693,7851,79,1
607194,2011-08-19T00:25:39.180,7851,799,1
607195,2011-08-19T00:25:39.180,7851,7639,1
983608,2013-02-19T20:12:59.373,16556,16512,1
93454,2010-10-18T19:48:23.167,2132,1045,1
1319520,2016-12-04T18:35:19.853,37094,9775,1
1319680,2016-12-05T16:11:30.957,37094,24986,1
1320184,2016-12-08T23:19:32.367,37094,9775,3
1699441,2019-07-12T10:08:46.020,44256,944,1
1699440,2019-07-12T10:08:46.020,44256,1521,1
18871,2010-09-12T17:48:14.833,1165,1037,1
1250315,2015-12-29T19:00:41.237,33459,18846,1
1250399,2015-12-30T02:26:58.337,33459,18846,3
1311904,2016-10-20T16:22:37.863,36779,7303,1
12498,2010-09-09T01:59:34.313,1096,1089,1
1251074,2016-01-03T10:57:43.957,33482,1982,1
1264631,2016-03-24T19:53:49.687,34146,11425,1
1352615,2017-05-25T18:27:57.670,38299,38283,1
1001170,2013-03-10T16:20:33.337,3111,1893,1
1023858,2013-06-06T10:54:19.913,3111,17908,1
834794,2012-05-28T19:19:46.120,11570,2802,1
834736,2012-05-28T17:55:16.340,11570,5004,1
839754,2012-06-11T16:00:52.110,11570,11691,1
1730798,2019-10-08T16:11:24.833,45653,17462,1
1730832,2019-10-08T21:17:40.317,45653,20682,1
1773582,2020-09-07T23:46:09.933,47522,7388,1
1785510,2021-02-04T16:53:07.877,48309,37812,1
1316073,2016-11-30T21:14:20.567,37071,15025,1
1319888,2016-12-07T01:57:21.493,37071,15025,3
770479,2011-11-26T07:04:47.713,9125,589,1
1025618,2013-06-16T22:44:54.223,18030,16902,1
1956275,2024-02-20T17:32:52.920,18030,53908,1
1039781,2013-09-30T09:03:51.013,19204,17989,1
1057354,2014-01-14T12:33:54.670,20532,453,1
1163369,2015-02-25T00:04:44.130,30611,9938,1
161301,2010-12-05T23:31:27.060,3575,1639,1
1062574,2014-02-07T18:45:02.677,20924,3887,1
1176978,2015-04-24T20:03:02.207,31252,4769,1
1253367,2016-02-02T12:03:19.677,33705,21730,1
435434,2011-05-20T15:09:38.487,6669,12,1
435435,2011-05-20T15:10:22.857,6669,869,1
435436,2011-05-20T15:10:22.857,6669,1897,1
436163,2011-05-21T01:50:10.740,6669,5120,1
1137885,2014-10-28T20:54:37.210,27230,6748,1
1137884,2014-10-28T20:54:37.210,27230,19986,1
1291376,2016-07-23T18:24:06.670,36230,1346,1
1380971,2017-08-23T13:15:45.307,38886,38803,1
1753548,2020-04-18T18:10:24.777,40890,40922,1
1950565,2023-12-07T07:39:38.943,53625,16119,1
526,2010-09-05T12:04:36.543,363,330,1
246097,2011-01-30T23:07:41.350,4654,2934,1
801331,2012-02-26T17:40:51.927,10396,10327,1
801330,2012-02-26T17:40:51.927,10396,10341,1
1414899,2017-10-12T10:59:10.250,39278,25297,1
254445,2011-02-08T16:36:29.420,4800,4769,1
1036278,2013-09-04T20:49:57.787,18863,9241,1
1144072,2014-11-30T04:25:23.667,27614,200,1
1195548,2015-08-05T15:59:09.463,32185,20993,1
1904785,2023-01-23T14:38:44.280,52408,1544,1
1904787,2023-01-23T14:45:55.803,52408,11827,1
1904786,2023-01-23T14:38:44.280,52408,38762,1
248329,2011-02-02T11:33:32.940,4700,4644,1
983007,2013-02-18T03:03:24.403,4700,4644,3
314792,2011-03-14T21:59:14.873,5487,4928,1
314793,2011-03-14T21:59:14.873,5487,5279,1
800900,2012-02-25T12:17:29.187,10350,9098,1
1052366,2013-12-12T09:55:53.167,20137,20185,1
442018,2011-05-27T09:34:29.410,6761,871,1
442017,2011-05-27T09:34:29.410,6761,4769,1
1026093,2013-06-19T13:46:49.203,18076,6833,1
1143345,2014-11-24T19:11:52.747,27568,19393,1
1340294,2017-04-01T17:13:38.767,37896,37734,1
618755,2011-08-24T11:43:13.827,7943,7878,1
1629953,2018-09-06T16:52:58.010,41485,14700,1
1848422,2022-01-25T07:10:45.657,51026,4375,1
1104508,2014-07-01T21:32:27.090,25103,562,1
1325182,2017-01-20T19:10:14.067,37340,31282,1
1871359,2022-05-22T18:33:07.993,51498,39222,1
135006,2010-11-12T20:13:47.650,2075,2935,1
583131,2011-08-09T10:06:57.440,2573,6607,1
772920,2011-12-02T22:25:42.820,9237,8598,1
823458,2012-04-29T15:30:04.387,11229,7286,1
1074015,2014-04-05T14:56:12.230,18889,12369,1
1072234,2014-03-27T16:19:27.120,19553,4343,1
1946691,2023-11-10T09:37:38.620,53513,31566,1
1152599,2015-01-10T20:50:32.640,29088,14558,1
1277777,2016-05-13T17:06:14.307,34707,11308,1
1718504,2019-08-03T10:43:53.260,44359,18591,1
1746210,2020-02-15T11:41:14.587,46351,7563,1
1936787,2023-07-11T04:37:06.257,53064,8153,1
1628542,2018-08-22T12:18:12.753,8169,37648,1
954098,2013-01-22T19:57:24.163,16164,16186,1
1032936,2013-08-10T00:26:30.673,18583,16572,1
1332222,2017-02-15T01:41:24.753,37555,7207,1
1918618,2023-03-03T06:28:58.293,52543,10901,1
1940695,2023-08-15T19:55:03.890,53207,28002,1
161300,2010-12-05T23:26:44.200,3572,3111,1
160748,2010-12-05T19:18:10.630,3572,3566,1
532024,2011-07-13T07:17:21.180,7199,2447,1
789037,2012-01-22T23:46:39.017,9855,2853,1
983024,2013-02-18T03:03:24.403,9855,2853,3
1955720,2024-02-01T14:34:36.290,53848,33984,1
1351380,2017-05-16T10:01:42.057,38196,7131,1
1351658,2017-05-18T12:51:56.967,38196,7131,3
1480192,2017-12-22T05:28:57.813,39831,11227,1
1480193,2017-12-22T05:28:57.813,39831,36231,1
847792,2012-07-07T23:05:46.060,11962,9027,1
1064468,2014-02-18T03:37:55.463,21116,11131,1
1249276,2015-12-24T01:43:30.623,31195,11738,1
1249277,2015-12-24T01:45:38.460,31195,14396,1
1175822,2015-04-19T23:56:37.720,31195,27974,1
1369719,2017-07-17T19:42:13.810,36679,2559,1
1761615,2020-06-22T11:42:15.963,47084,6000,1
1781097,2020-10-19T08:05:06.310,47748,2515,1
1951593,2024-01-08T01:27:07.957,53748,37595,1
78310,2010-10-09T22:16:59.463,2032,2021,1
314062,2011-03-14T11:14:07.240,2032,5399,1
314063,2011-03-14T11:14:07.240,2032,5463,1
216799,2011-01-10T16:57:19.457,4190,3024,1
131012,2010-11-10T15:53:13.357,2839,1026,1
138919,2010-11-16T09:19:06.983,2839,3043,1
191649,2010-12-21T22:46:15.163,3921,3616,1
828368,2012-05-10T03:59:45.870,11421,10542,1
983029,2013-02-18T03:03:24.403,11421,10542,3
1164428,2015-03-02T04:08:07.253,30654,22445,1
1164496,2015-03-02T08:16:17.003,30654,25897,1
1485360,2018-01-26T11:42:16.780,40045,31090,1
1956298,2024-02-21T11:25:10.317,53940,53827,1
372695,2011-04-13T21:22:09.913,6054,2966,1
1150422,2014-12-24T04:46:28.353,27943,21836,1
1249371,2015-12-24T13:14:30.720,33433,33312,1
1878324,2022-07-29T16:51:03.673,51741,8563,1
770057,2011-11-25T00:48:56.403,9102,2892,1
769788,2011-11-24T13:15:40.787,9102,5380,1
863076,2012-08-29T14:04:35.237,12434,12376,1
1118909,2014-08-02T15:10:51.203,25418,6068,1
1958140,2024-03-14T19:32:09.810,54054,5004,1
1081270,2014-05-09T22:36:15.963,3008,427,1
162629,2010-12-06T13:08:46.213,3586,1168,1
782985,2012-01-03T15:48:00.010,9586,1515,1
1721969,2019-09-08T01:00:09.433,41554,44496,1
1956373,2024-02-23T01:37:41.703,53948,1215,1
263667,2011-02-19T22:41:24.573,5023,4935,1
321710,2011-03-24T00:44:05.277,5613,2571,1
321712,2011-03-24T00:44:05.277,5613,3253,1
321714,2011-03-24T00:44:56.897,5613,3540,1
321715,2011-03-24T00:44:56.897,5613,3881,1
321713,2011-03-24T00:44:05.277,5613,4074,1
1814307,2021-02-09T03:53:57.893,48352,1854,1
1945712,2023-09-30T17:47:34.343,53221,53375,1
321711,2011-03-24T00:44:05.277,5613,4539,1
983013,2013-02-18T03:03:24.403,5613,2571,3
1066139,2014-02-26T16:11:58.697,21253,16220,1
1126939,2014-09-03T14:54:38.347,25667,21930,1
1242230,2015-12-03T02:08:24.207,33241,18915,1
1024374,2013-06-09T13:22:47.337,17950,16686,1
1761841,2020-06-24T17:39:50.170,27104,47098,1
1247528,2015-12-14T02:02:13.597,33347,33274,1
558512,2011-07-27T16:06:19.583,7528,88,1
1083715,2014-05-25T07:13:47.197,22670,9839,1
1324907,2017-01-18T14:12:26.377,37332,1388,1
1324908,2017-01-18T14:12:26.377,37332,20511,1
1336852,2017-03-24T15:47:10.210,37824,2823,1
1336775,2017-03-23T15:47:04.023,37824,21917,1
1336803,2017-03-23T19:36:47.207,37824,31278,1
1917821,2023-02-16T08:51:19.443,52474,7290,1
1950426,2023-12-01T11:11:42.703,53605,7552,1
1168013,2015-04-01T16:03:15.513,30983,14471,1
1513736,2018-03-15T18:02:47.633,40380,38675,1
1513748,2018-03-15T18:46:20.740,40380,38675,3
776523,2011-12-12T20:37:53.230,9394,2461,1
982719,2013-02-17T03:01:10.097,16476,10829,1
1149022,2014-12-15T01:54:41.803,27837,27816,1
1059692,2014-01-28T12:52:30.513,20755,8041,1
